condition,sign,model_cohort,receiver_scope,evaluation_split,specification,n_pairs,n_proteins,auroc,average_precision,macro_protein_auroc,delta_auroc_from_query_biophysics,delta_auroc_from_ordinary_structure,delta_auroc_full_minus_specification
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__putative_polar_contacts,7572,196,0.9272285823697535,0.939786959800629,0.9217686186520404,0.0029771615833276144,-5.099838584166072e-05,-0.00022827184469820239
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,validation,full_without__water_network,7572,196,0.9272795807555951,0.9400780736872596,0.9190567367620615,0.003028159969169275,0.0,-0.0002792702305398631
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_biophysics,7735,192,0.9184241755670327,0.9286853692953334,0.917122998114838,0.0,-0.0012312423740993284,0.0004928044928045328
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_ordinary_structure,7735,192,0.919655417941132,0.9297605604121851,0.9168402589913182,0.0012312423740993284,0.0,-0.0007384378812947956
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,query_plus_structure_and_water,7735,192,0.9189169800598372,0.9292354695214432,0.9156793253603498,0.0004928044928045328,-0.0007384378812947956,0.0
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without_rsa,7735,192,0.9117955506526936,0.9244439231204244,0.9111168967055455,-0.006628624914339132,-0.00785986728843846,0.007121429407143665
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__geometry,7735,192,0.9184705744705742,0.929029088786637,0.9154637179109387,4.639890354152243e-05,-0.001184843470557806,0.00044640558926301033
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__contact_network,7735,192,0.9186320346320346,0.929033626906739,0.9153648906104033,0.00020785906500186968,-0.0010233833090974587,0.0002849454278026631
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__community_domain,7735,192,0.9181566798709655,0.9285087686871059,0.9151426136654955,-0.00026749569606721035,-0.0014987380701665387,0.0007603001888717431
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__putative_polar_contacts,7735,192,0.9189940664226379,0.9292211071186273,0.915499240371371,0.0005698908556052151,-0.0006613515184941132,-7.708636280068237e-05
esm2_frozen_bilstm_attn,1,water_eligible_fixed,sequence_distal_ge21_no_direct_ca,test,full_without__water_network,7735,192,0.919655417941132,0.9297605604121851,0.9168402589913182,0.0012312423740993284,0.0,-0.0007384378812947956
