condition,sign,stage,evaluation_split,structural_cohort,model_training_cohort,fitted_model_identifier,n_train_segments,n_train_proteins,model_status,n_segments,n_selected_segments,n_control_segments,n_proteins,weighted_auroc,weighted_average_precision,macro_within_protein_q8_concordance,n_matched_protein_q8_strata,delta_auroc_from_previous_stage,delta_concordance_from_previous_stage
esm3_frozen_bilstm_attn,-1,05_add_ecod_domain,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7371,701,ok,1521,703,818,166,0.8735149382298415,0.8414713025938375,0.8892555354998428,170,0.001019877580458295,0.0018726008724350152
esm3_frozen_bilstm_attn,-1,00_q8_only,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__00_q8_only,7371,701,ok,1437,674,763,158,0.5,0.5,0.5,167,,
esm3_frozen_bilstm_attn,-1,01_base_biophysics,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7371,701,ok,1437,674,763,158,0.8242731683247463,0.7719682524671666,0.8462215477746915,167,0.3242731683247463,0.3462215477746915
esm3_frozen_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7371,701,ok,1437,674,763,158,0.8383364285506558,0.7953398941594289,0.8584059013175779,167,0.014063260225909535,0.012184353542886384
esm3_frozen_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7371,701,ok,1437,674,763,158,0.8459329731032422,0.8049222666621414,0.8696524703672907,167,0.007596544552586404,0.011246569049712773
esm3_frozen_bilstm_attn,-1,04_add_contact_network,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7371,701,ok,1437,674,763,158,0.8423794978233312,0.8007786353622329,0.8652530748526257,167,-0.0035534752799110114,-0.00439939551466495
esm3_frozen_bilstm_attn,-1,05_add_ecod_domain,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7371,701,ok,1437,674,763,158,0.8437271667590975,0.7997912271094942,0.8666528421955069,167,0.0013476689357663219,0.0013997673428811641
esm3_frozen_bilstm_attn,1,00_q8_only,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__00_q8_only,30949,915,ok,6755,999,5756,199,0.5,0.4999999999999981,0.5,454,,
esm3_frozen_bilstm_attn,1,01_base_biophysics,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30949,915,ok,6755,999,5756,199,0.8075753627417972,0.7994473396361207,0.8064653952131371,454,0.3075753627417972,0.3064653952131371
esm3_frozen_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30949,915,ok,6755,999,5756,199,0.8314351242016668,0.8213841569826509,0.8184513825769681,454,0.023859761459869566,0.011985987363831052
esm3_frozen_bilstm_attn,1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30949,915,ok,6755,999,5756,199,0.8375069227171248,0.8266063452487366,0.8280715825833125,454,0.006071798515458027,0.009620200006344337
esm3_frozen_bilstm_attn,1,04_add_contact_network,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30949,915,ok,6755,999,5756,199,0.8461760736371395,0.8340587157257098,0.8454393488398114,454,0.008669150920014745,0.01736776625649894
esm3_frozen_bilstm_attn,1,05_add_ecod_domain,test,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30949,915,ok,6755,999,5756,199,0.8515621865926264,0.8401376338196549,0.8500602615562856,454,0.005386112955486855,0.004620912716474135
esm3_frozen_bilstm_attn,1,00_q8_only,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__00_q8_only,30949,915,ok,6496,980,5516,199,0.5,0.49999999999999983,0.5,461,,
esm3_frozen_bilstm_attn,1,01_base_biophysics,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30949,915,ok,6496,980,5516,199,0.8260238843513659,0.8219568235188274,0.8289570575225512,461,0.32602388435136587,0.3289570575225512
esm3_frozen_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30949,915,ok,6496,980,5516,199,0.8499236751603627,0.8419187586723117,0.8557814023768692,461,0.023899790808996846,0.02682434485431795
esm3_frozen_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30949,915,ok,6496,980,5516,199,0.8585626778060986,0.8500523885677799,0.8572075019345378,461,0.008639002645735916,0.001426099557668592
esm3_frozen_bilstm_attn,1,04_add_contact_network,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30949,915,ok,6496,980,5516,199,0.8681628253339257,0.8560374035150798,0.8618919804217791,461,0.009600147527827119,0.004684478487241295
esm3_frozen_bilstm_attn,1,05_add_ecod_domain,validation,reference_80,reference_80,esm3_frozen_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30949,915,ok,6496,980,5516,199,0.8691609955765245,0.8562638218435111,0.8631448089119326,461,0.0009981702425987393,0.0012528284901535125
esm3_top28_bilstm_attn,-1,00_q8_only,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__00_q8_only,6833,691,ok,1487,692,795,166,0.5,0.5000000000000006,0.5,169,,
esm3_top28_bilstm_attn,-1,01_base_biophysics,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6833,691,ok,1487,692,795,166,0.846913462518196,0.81467078225659,0.8633444405431403,169,0.346913462518196,0.3633444405431403
esm3_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6833,691,ok,1487,692,795,166,0.8520652819722314,0.8206160784867685,0.8592448450184147,169,0.005151819454035422,-0.004099595524725608
esm3_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6833,691,ok,1487,692,795,166,0.858123672793972,0.8306047580496037,0.8608518718210161,169,0.0060583908217405336,0.0016070268026013856
esm3_top28_bilstm_attn,-1,04_add_contact_network,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6833,691,ok,1487,692,795,166,0.8636950750371613,0.8375769229028941,0.8715284260356445,169,0.005571402243189305,0.010676554214628431
esm3_top28_bilstm_attn,-1,05_add_ecod_domain,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6833,691,ok,1487,692,795,166,0.8664508186966436,0.8411047566699412,0.8703240377511529,169,0.0027557436594823903,-0.0012043882844916531
esm3_top28_bilstm_attn,-1,00_q8_only,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__00_q8_only,6833,691,ok,1416,690,726,158,0.5,0.4999999999999994,0.5,164,,
esm3_top28_bilstm_attn,-1,01_base_biophysics,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6833,691,ok,1416,690,726,158,0.8665764726609194,0.8261999501961539,0.8832891002403197,164,0.3665764726609194,0.3832891002403197
esm3_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6833,691,ok,1416,690,726,158,0.8724578507567721,0.8416123083414484,0.8928445553712321,164,0.005881378095852652,0.009555455130912383
esm3_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6833,691,ok,1416,690,726,158,0.8777723536714409,0.8522298287534642,0.9023702808878115,164,0.005314502914668839,0.009525725516579375
esm3_top28_bilstm_attn,-1,04_add_contact_network,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6833,691,ok,1416,690,726,158,0.8771873303190539,0.8518157983799445,0.8985919987025169,164,-0.0005850233523869708,-0.0037782821852945236
esm3_top28_bilstm_attn,-1,05_add_ecod_domain,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,6833,691,ok,1416,690,726,158,0.878728376257123,0.853443962773889,0.8926161870254857,164,0.00154104593806903,-0.005975811677031206
esm3_top28_bilstm_attn,1,00_q8_only,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,31063,888,ok,6718,1023,5695,195,0.5,0.500000000000007,0.5,452,,
esm3_top28_bilstm_attn,1,01_base_biophysics,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,31063,888,ok,6718,1023,5695,195,0.815685114920187,0.8069650238828244,0.8157357546020043,452,0.315685114920187,0.3157357546020043
esm3_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,31063,888,ok,6718,1023,5695,195,0.8361732363298973,0.8293688995358324,0.8346007849977866,452,0.020488121409710236,0.018865030395782245
esm3_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,31063,888,ok,6718,1023,5695,195,0.8411165843112672,0.8321808506760592,0.8433183733579224,452,0.004943347981369972,0.008717588360135808
esm3_top28_bilstm_attn,1,04_add_contact_network,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,31063,888,ok,6718,1023,5695,195,0.852496866355117,0.8429593307748889,0.853071995475732,452,0.011380282043849776,0.009753622117809613
esm3_top28_bilstm_attn,1,05_add_ecod_domain,test,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,31063,888,ok,6718,1023,5695,195,0.8581573941674532,0.8485175714404152,0.8634839604409932,452,0.005660527812336169,0.0104119649652612
esm3_top28_bilstm_attn,1,00_q8_only,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__00_q8_only,31063,888,ok,6828,1062,5766,202,0.5,0.5000000000000017,0.5,495,,
esm3_top28_bilstm_attn,1,01_base_biophysics,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,31063,888,ok,6828,1062,5766,202,0.8179131476147203,0.8017793517958035,0.8179596761584876,495,0.31791314761472034,0.31795967615848764
esm3_top28_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,31063,888,ok,6828,1062,5766,202,0.8314454850164412,0.8157634902235167,0.8201772443731579,495,0.013532337401720884,0.002217568214670229
esm3_top28_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,31063,888,ok,6828,1062,5766,202,0.8367882492062337,0.8218659231534425,0.8274545522629864,495,0.005342764189792515,0.007277307889828499
esm3_top28_bilstm_attn,1,04_add_contact_network,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,31063,888,ok,6828,1062,5766,202,0.8488371613287768,0.8329659275999276,0.8403219872052805,495,0.01204891212254311,0.012867434942294143
esm3_top28_bilstm_attn,1,05_add_ecod_domain,validation,reference_80,reference_80,esm3_top28_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,31063,888,ok,6828,1062,5766,202,0.8489153806373935,0.8324567627026578,0.839130270088274,495,7.821930861662274e-05,-0.0011917171170064966
esm3_top4_bilstm_attn,-1,00_q8_only,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,7039,703,ok,1503,664,839,166,0.5,0.5000000000000012,0.5,169,,
esm3_top4_bilstm_attn,-1,01_base_biophysics,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7039,703,ok,1503,664,839,166,0.836767165146306,0.7723830817584545,0.8494913948968927,169,0.336767165146306,0.34949139489689274
esm3_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7039,703,ok,1503,664,839,166,0.8483082605519049,0.797220576601151,0.8660813580381731,169,0.011541095405598889,0.01658996314128036
esm3_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7039,703,ok,1503,664,839,166,0.8585414654922777,0.8115927240551211,0.8732423276373666,169,0.010233204940372831,0.007160969599193545
esm3_top4_bilstm_attn,-1,04_add_contact_network,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7039,703,ok,1503,664,839,166,0.8630355439053644,0.8153964370159706,0.8778315368600251,169,0.004494078413086688,0.004589209222658486
esm3_top4_bilstm_attn,-1,05_add_ecod_domain,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7039,703,ok,1503,664,839,166,0.8641697331688897,0.8144499315222415,0.8773369047864458,169,0.0011341892635252648,-0.0004946320735793597
esm3_top4_bilstm_attn,-1,00_q8_only,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__00_q8_only,7039,703,ok,1389,644,745,155,0.5,0.4999999999999997,0.5,160,,
esm3_top4_bilstm_attn,-1,01_base_biophysics,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7039,703,ok,1389,644,745,155,0.8494863609749036,0.7997627826034619,0.8722259647344528,160,0.3494863609749036,0.3722259647344528
esm3_top4_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7039,703,ok,1389,644,745,155,0.8595477634907688,0.8219560493391986,0.8805081291693722,160,0.010061402515865181,0.008282164434919359
esm3_top4_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7039,703,ok,1389,644,745,155,0.8617571514873112,0.8277713018486461,0.8840560310573234,160,0.0022093879965424668,0.003547901887951288
esm3_top4_bilstm_attn,-1,04_add_contact_network,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7039,703,ok,1389,644,745,155,0.8610968353009758,0.8292166627314147,0.8771841906581391,160,-0.0006603161863354412,-0.006871840399184315
esm3_top4_bilstm_attn,-1,05_add_ecod_domain,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7039,703,ok,1389,644,745,155,0.8624990310498466,0.8302612327507772,0.8759535289587272,160,0.0014021957488707937,-0.0012306616994118835
esm3_top4_bilstm_attn,1,00_q8_only,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30994,911,ok,6826,998,5828,201,0.5,0.5000000000000031,0.5,471,,
esm3_top4_bilstm_attn,1,01_base_biophysics,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30994,911,ok,6826,998,5828,201,0.8101633857364091,0.7927105836719622,0.8120289071996357,471,0.3101633857364091,0.3120289071996357
esm3_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30994,911,ok,6826,998,5828,201,0.8265018367456471,0.8134400258941503,0.8267969205044335,471,0.01633845100923803,0.014768013304797822
esm3_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30994,911,ok,6826,998,5828,201,0.8377339151483834,0.8243726222701189,0.8340985803146803,471,0.011232078402736212,0.0073016598102467745
esm3_top4_bilstm_attn,1,04_add_contact_network,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30994,911,ok,6826,998,5828,201,0.852910888313596,0.8396476316552323,0.8543439985551264,471,0.015176973165212604,0.020245418240446122
esm3_top4_bilstm_attn,1,05_add_ecod_domain,test,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30994,911,ok,6826,998,5828,201,0.8607640593127055,0.8469912742823245,0.8638663719321972,471,0.007853170999109538,0.009522373377070736
esm3_top4_bilstm_attn,1,00_q8_only,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__00_q8_only,30994,911,ok,6657,1011,5646,203,0.5,0.5000000000000021,0.5,478,,
esm3_top4_bilstm_attn,1,01_base_biophysics,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30994,911,ok,6657,1011,5646,203,0.8212718161234249,0.80964330892643,0.8290158620525926,478,0.3212718161234249,0.3290158620525926
esm3_top4_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30994,911,ok,6657,1011,5646,203,0.8402177346769322,0.8311536261230401,0.8432639566424994,478,0.018945918553507246,0.014248094589906835
esm3_top4_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30994,911,ok,6657,1011,5646,203,0.8461767523764129,0.8357281031535644,0.846903976798346,478,0.0059590176994807065,0.003640020155846524
esm3_top4_bilstm_attn,1,04_add_contact_network,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30994,911,ok,6657,1011,5646,203,0.8591682502892792,0.844208879538696,0.8567626004030361,478,0.012991497912866357,0.009858623604690142
esm3_top4_bilstm_attn,1,05_add_ecod_domain,validation,reference_80,reference_80,esm3_top4_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30994,911,ok,6657,1011,5646,203,0.8613364306817266,0.8451412813380728,0.8600244891920357,478,0.002168180392447372,0.0032618887889995785
esm2_frozen_bilstm_attn,-1,00_q8_only,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__00_q8_only,7949,717,ok,1556,561,995,152,0.5,0.5000000000000006,0.5,167,,
esm2_frozen_bilstm_attn,-1,01_base_biophysics,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7949,717,ok,1556,561,995,152,0.8022792164305634,0.74029873544871,0.8201532069545103,167,0.30227921643056344,0.3201532069545103
esm2_frozen_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7949,717,ok,1556,561,995,152,0.8163558656414271,0.7674774940844132,0.8249097409146109,167,0.014076649210863712,0.004756533960100562
esm2_frozen_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7949,717,ok,1556,561,995,152,0.825246773555982,0.7736459252307749,0.8302485776351579,167,0.008890907914554824,0.005338836720547024
esm2_frozen_bilstm_attn,-1,04_add_contact_network,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7949,717,ok,1556,561,995,152,0.8286409291782275,0.7720999337565964,0.8344801662440821,167,0.0033941556222455427,0.004231588608924142
esm2_frozen_bilstm_attn,-1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7949,717,ok,1556,561,995,152,0.8261496671212808,0.7703931327965049,0.833123282201873,167,-0.002491262056946719,-0.0013568840422090167
esm2_frozen_bilstm_attn,-1,00_q8_only,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__00_q8_only,7949,717,ok,1489,593,896,145,0.5,0.5000000000000006,0.5,162,,
esm2_frozen_bilstm_attn,-1,01_base_biophysics,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,7949,717,ok,1489,593,896,145,0.798398300348131,0.7296004946664182,0.8102573227051908,162,0.298398300348131,0.3102573227051908
esm2_frozen_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,7949,717,ok,1489,593,896,145,0.8154509597816765,0.7594441621230742,0.8271362062672106,162,0.017052659433545503,0.01687888356201983
esm2_frozen_bilstm_attn,-1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,7949,717,ok,1489,593,896,145,0.8179633594195972,0.7620479058527049,0.832297446115918,162,0.0025123996379207147,0.005161239848707422
esm2_frozen_bilstm_attn,-1,04_add_contact_network,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,7949,717,ok,1489,593,896,145,0.8205912526783108,0.7636033330436287,0.8276477037523309,162,0.0026278932587135984,-0.004649742363587173
esm2_frozen_bilstm_attn,-1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign-1__train-reference_80__05_add_ecod_domain,7949,717,ok,1489,593,896,145,0.8194689702683478,0.7733926481844633,0.8195475132650927,162,-0.001122282409963038,-0.008100190487238201
esm2_frozen_bilstm_attn,1,00_q8_only,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__00_q8_only,30233,888,ok,6296,880,5416,179,0.5,0.5000000000000024,0.5,419,,
esm2_frozen_bilstm_attn,1,01_base_biophysics,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30233,888,ok,6296,880,5416,179,0.7893734169442563,0.7810294529432489,0.7931797577792643,419,0.28937341694425633,0.2931797577792643
esm2_frozen_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30233,888,ok,6296,880,5416,179,0.8105068067301572,0.7990048773847053,0.8054934937094798,419,0.021133389785900847,0.012313735930215453
esm2_frozen_bilstm_attn,1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30233,888,ok,6296,880,5416,179,0.8136925875079316,0.8020490029392526,0.8095338677453825,419,0.0031857807777744274,0.0040403740359027385
esm2_frozen_bilstm_attn,1,04_add_contact_network,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30233,888,ok,6296,880,5416,179,0.8189923257045012,0.806743736135684,0.8101391099409517,419,0.005299738196569592,0.0006052421955692333
esm2_frozen_bilstm_attn,1,05_add_ecod_domain,test,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30233,888,ok,6296,880,5416,179,0.8195650883120066,0.8075812108132396,0.8097712136207285,419,0.0005727626075053838,-0.000367896320223271
esm2_frozen_bilstm_attn,1,00_q8_only,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__00_q8_only,30233,888,ok,6171,895,5276,173,0.5,0.5000000000000044,0.5,432,,
esm2_frozen_bilstm_attn,1,01_base_biophysics,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__01_base_biophysics,30233,888,ok,6171,895,5276,173,0.7868231812749991,0.7758954913287688,0.7980557949063225,432,0.28682318127499906,0.2980557949063225
esm2_frozen_bilstm_attn,1,02_add_local_sequence_or_annotation_geometry,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__02_add_local_sequence_or_annotation_geometry,30233,888,ok,6171,895,5276,173,0.8021523084786667,0.7854692992888064,0.808182536334018,432,0.015329127203667636,0.01012674142769554
esm2_frozen_bilstm_attn,1,03_add_experimental_pdb_geometry,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__03_add_experimental_pdb_geometry,30233,888,ok,6171,895,5276,173,0.8098730789184478,0.7942840162649581,0.8136316036085858,432,0.007720770439781144,0.0054490672745677315
esm2_frozen_bilstm_attn,1,04_add_contact_network,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__04_add_contact_network,30233,888,ok,6171,895,5276,173,0.8150432770715161,0.7999944211654337,0.8204276296486155,432,0.005170198153068295,0.006796026040029712
esm2_frozen_bilstm_attn,1,05_add_ecod_domain,validation,strict_graph_95,reference_80,esm2_frozen_bilstm_attn__sign+1__train-reference_80__05_add_ecod_domain,30233,888,ok,6171,895,5276,173,0.8158111702019759,0.8006435041204324,0.8199955339080197,432,0.0007678931304597736,-0.0004320957405957726
esm2_top28_bilstm_attn,-1,00_q8_only,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__00_q8_only,6410,694,ok,1308,584,724,144,0.5,0.4999999999999999,0.5,146,,
esm2_top28_bilstm_attn,-1,01_base_biophysics,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__01_base_biophysics,6410,694,ok,1308,584,724,144,0.8654891166567791,0.8333254789932424,0.9033161157711189,146,0.3654891166567791,0.4033161157711189
esm2_top28_bilstm_attn,-1,02_add_local_sequence_or_annotation_geometry,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__02_add_local_sequence_or_annotation_geometry,6410,694,ok,1308,584,724,144,0.8778682779511899,0.845749589015349,0.905204986937175,146,0.012379161294410856,0.001888871166056072
esm2_top28_bilstm_attn,-1,03_add_experimental_pdb_geometry,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__03_add_experimental_pdb_geometry,6410,694,ok,1308,584,724,144,0.8845676204069758,0.8561440401461115,0.9107369358253203,146,0.0066993424557858505,0.005531948888145344
esm2_top28_bilstm_attn,-1,04_add_contact_network,test,strict_graph_95,reference_80,esm2_top28_bilstm_attn__sign-1__train-reference_80__04_add_contact_network,6410,694,ok,1308,584,724,144,0.8865065411522077,0.8565045596504116,0.9145201719355209,146,0.0019389207452319424,0.003783236110200594
