condition,split,sign,label,target,unit_type,detection_method,n_proteins_total,n_proteins_with_target,n_proteins_with_prediction,total_target_units,total_detected_target_units,micro_coverage,macro_coverage,macro_coverage_ci95_low,macro_coverage_ci95_high,macro_precision,macro_precision_ci95_low,macro_precision_ci95_high,macro_recall,macro_recall_ci95_low,macro_recall_ci95_high,macro_specificity,macro_specificity_ci95_low,macro_specificity_ci95_high,macro_f1,macro_f1_ci95_low,macro_f1_ci95_high,macro_balanced_accuracy,macro_balanced_accuracy_ci95_low,macro_balanced_accuracy_ci95_high,macro_mcc,macro_mcc_ci95_low,macro_mcc_ci95_high,macro_target_prevalence,macro_target_prevalence_ci95_low,macro_target_prevalence_ci95_high,micro_tp,micro_fp,micro_fn,micro_tn,micro_precision,micro_recall,micro_specificity,micro_f1,micro_balanced_accuracy,micro_mcc
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,band_interval,967,967,963,92205,48232,0.5230952768288054,0.5205223669596857,0.5110709400916247,0.5298058398572341,0.6591771845688108,0.6484962001806457,0.6694909248260015,0.5205223669596857,0.5116021724411647,0.5301204455502785,0.8101514940540832,0.8030572394576165,0.8172531515859377,0.5561919642385267,0.5497965044360545,0.5628334976721293,0.6653369305068842,0.6611695806974103,0.6698181806386204,0.3440992984905349,0.3352232375749211,0.3521261873607088,0.41236833872113504,0.40447655776382374,0.4200644230927114,48232.0,28275.0,43973.0,101159.0,0.6304259740938738,0.5230952768288054,0.78154889750761,0.5717672720375552,0.6523220871682077,0.31583635842730823
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_exact,967,967,963,16230,1343,0.08274799753542822,0.08505147888287912,0.07971234805991104,0.09055776970159167,0.20606319987990143,0.19337227617567634,0.21878032354224133,0.08505147888287912,0.07963710443584987,0.09087699504514826,0.9747984142930329,0.9741751991764658,0.9753681077044042,0.11800068005249963,0.11080623852319896,0.12527825914414376,0.529924946587956,0.5271045256696784,0.5328126280101714,0.09018989260240147,0.08177878178179888,0.09844163280562537,0.07197259418148319,0.07099436799924894,0.07293595814395665,1343.0,5018.0,14887.0,200391.0,0.21113032542053137,0.08274799753542822,0.975570690670808,0.11889690584746138,0.5291593441031182,0.09099430616938714
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within1,967,967,963,16230,3787,0.23333333333333334,0.25475799564245033,0.245981829358397,0.264161253627922,0.20019352316629502,0.1951438742080287,0.2055346086743022,0.25475799564245033,0.24650904210698585,0.2639232530261367,0.924066029217451,0.922773998841797,0.9253556866640883,0.2181767901852679,0.21230048388298625,0.22396610284811083,0.5894120124299507,0.584817009944565,0.5937727512827204,0.1571104426229454,0.15074790718195716,0.16409912280949163,0.07197259418148319,0.07101579605223877,0.07284492729250011,3787.0,15296.0,12443.0,190113.0,0.19844888120316512,0.23333333333333334,0.9255339347350895,0.21448191884008722,0.5794336340342114,0.14753923938388724
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within2,967,967,963,16230,5235,0.32255083179297594,0.35046996975518724,0.3414085336827338,0.35964007795786357,0.16668045541160975,0.16406589389178391,0.16932108666279272,0.35046996975518724,0.3412468757131189,0.3597085641696352,0.8678916787880606,0.8656321392342388,0.8699467452983582,0.22060162224778415,0.21666270088953674,0.2242979573935741,0.6091808242716238,0.6050661242147118,0.6136388342426269,0.1543586859352379,0.14966914569439477,0.159347132629641,0.07197259418148319,0.0709899066902363,0.07293181050624668,5235.0,26570.0,10995.0,178839.0,0.164596761515485,0.32255083179297594,0.8706483162860439,0.21796606640990945,0.5965995740395099,0.14356200057480648
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,apex_within5,967,967,963,16230,6986,0.43043746149106593,0.4488524584528834,0.4398585759765231,0.45775052753109324,0.10122096937542628,0.09986236032270039,0.10254220883038015,0.4488524584528834,0.43989539967437125,0.45852662233034547,0.6954202158943449,0.6904302054981568,0.7003335966768522,0.16248723132405257,0.16026365230151562,0.1646489580933567,0.5721363371736141,0.5679363970063331,0.5764374059091085,0.07755161979154893,0.07375974754543756,0.08147959069282805,0.07197259418148319,0.07102370552872479,0.07285948308930432,6986.0,61716.0,9244.0,143693.0,0.10168554045005967,0.43043746149106593,0.6995457842645648,0.1645080770498752,0.5649916228778153,0.07321758464161864
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,neq_peak,residue,band_interval,967,967,963,16230,8509,0.5242760320394332,0.5188282210656373,0.5086647007935725,0.5295361819692628,0.11599225313737578,0.11429946922764847,0.11759430596719014,0.5188282210656373,0.5086385753218078,0.5294227211977993,0.6919169846767904,0.6854433233995146,0.6980027981252512,0.1853650777018096,0.18276231809045107,0.18780541690753622,0.605372602871214,0.6014283174643624,0.6092076558335318,0.11573954520258056,0.11185626198668522,0.11957983126758844,0.07197259418148319,0.07103026190547788,0.07283990246324613,8509.0,67998.0,7721.0,137411.0,0.1112185813062857,0.5242760320394332,0.6689628984124357,0.18350820061032813,0.5966194652259345,0.10588426900580425
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,apex_any,967,967,0,16731,5839,0.3489928874544259,0.37095236163977485,0.36338422720567864,0.37931590565817147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm2_frozen_bilstm_attn,train,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,967,967,0,16731,8365,0.49997011535473074,0.49606283636709764,0.48631690427761276,0.5054885672802734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,207,19379,30,0.0015480674957428144,0.0018057366531383965,0.0010814773838838977,0.002585712923350342,0.029698032777742918,0.01801562249478916,0.042173708269722755,0.0018057366531383965,0.0010798861793376374,0.0026103360883420927,0.9560740112030726,0.9539265835403861,0.9579865816191425,0.0033766733421141,0.002026012368221943,0.004835373407946305,0.47893987392810544,0.47783975176092064,0.48008107056936694,-0.12787428026450048,-0.13365633178937447,-0.1220786306087801,0.41067693071209754,0.39529323196816657,0.4264958859658705,30.0,1191.0,19349.0,26889.0,0.02457002457002457,0.0015480674957428144,0.9575854700854701,0.002912621359223301,0.47956676879060645,-0.126874377868225
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,207,19379,4313,0.22256050363795862,0.20578851148938912,0.1829438668745709,0.23083451101247032,0.20416981598361325,0.18324361169928202,0.22694871209854764,0.20578851148938912,0.1840052071755497,0.23003232775138752,0.46111401002746616,0.43885419334404885,0.4847914270677416,0.1976235977067355,0.1766916809504631,0.2187604973981027,0.3334512607584277,0.32494543612836146,0.34200040533839404,-0.34019308907085777,-0.3573692024339074,-0.32239579172065735,0.41067693071209754,0.3951274974235835,0.4267343980046263,4313.0,15089.0,15066.0,12991.0,0.22229667044634574,0.22256050363795862,0.46264245014245015,0.22242850880585854,0.34260147689020437,-0.314739329689015
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,apex_exact,208,208,207,3497,6,0.0017157563625965113,0.0017148316427162585,0.00036982248520710064,0.0033402895181741336,0.004115570419918247,0.0009661835748792271,0.008001207729468588,0.0017148316427162585,0.00036982248520710064,0.0034870077838827836,0.9725629428037977,0.9716411084962587,0.9734426881776764,0.002405097369026337,0.0005341880341880341,0.0048713606808778835,0.48713888722325704,0.4862676379841658,0.48816574853177575,-0.042105142510510986,-0.04459542240791246,-0.039045507081211024,0.07262432419660286,0.07049939328479508,0.0746657264691252,6.0,1215.0,3491.0,42747.0,0.004914004914004914,0.0017157563625965113,0.9723624948819435,0.002543450614667232,0.48703912562227,-0.042775341136687746
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,apex_within1,208,208,207,3497,18,0.005147269087789534,0.005442433240183475,0.0026416240730504606,0.008890861529449595,0.00478736686466155,0.002458813328378546,0.0073704566367609825,0.005442433240183475,0.0026408995134231373,0.008537481358589245,0.9177678024587078,0.9150954194907366,0.9205131524268337,0.004995633478381746,0.0025719952250340735,0.007900098383364595,0.4616051178494457,0.45973750002838887,0.4636248841924128,-0.07443941733850341,-0.07765682200429533,-0.07099030110420408,0.07262432419660286,0.07053342371500265,0.0746683218754099,18.0,3645.0,3479.0,40317.0,0.004914004914004914,0.005147269087789534,0.9170874846458305,0.005027932960893855,0.46111737686681,-0.07612659514783136
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,apex_within2,208,208,207,3497,43,0.012296253931941665,0.014227500560892446,0.009233092170122905,0.019760410210133066,0.006973343350154944,0.0046926667669421294,0.00928551326558573,0.014227500560892446,0.009218788573376829,0.02007305903141628,0.8632617239836576,0.8586826653207765,0.8677998926328894,0.008950649063668327,0.006106966880667846,0.012018713904618132,0.438744612272275,0.4357839582251112,0.442009571405007,-0.09542246409422915,-0.09969333943761922,-0.09099796801444306,0.07262432419660286,0.07049149695566115,0.07463372661644818,43.0,6062.0,3454.0,37900.0,0.007043407043407043,0.012296253931941665,0.8621081843410218,0.008956467402624454,0.4372022191364817,-0.09800748255074673
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,apex_within5,208,208,207,3497,385,0.1100943665999428,0.10740667401317279,0.09272205330054706,0.12343262949242527,0.02736477502071218,0.023502419889899547,0.031169036087667055,0.10740667401317279,0.09253730324860164,0.12192935953601781,0.705849276256469,0.696559003653257,0.7152928254710564,0.04282514653439584,0.03711749462892545,0.04869003724623963,0.4066279751348211,0.3996904592791639,0.41403522109797364,-0.10763876861447275,-0.11602206052212252,-0.0995753696628002,0.07262432419660286,0.07049147812023747,0.0746129846036473,385.0,13039.0,3112.0,30923.0,0.028679976162097734,0.1100943665999428,0.7034029389017789,0.04550558477631346,0.4067486527508608,-0.10818518661747237
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,neq_peak,residue,band_interval,208,208,207,3497,695,0.19874177866742923,0.1870032029676403,0.16313405399340708,0.21090756231417868,0.030736839949565276,0.02722167333290854,0.034424086597034095,0.1870032029676403,0.1633194633400931,0.21007478392447637,0.579893434555123,0.5598712455759844,0.5983459208630625,0.05161531055794012,0.045467167957407455,0.05777854847365567,0.38344831876138163,0.37615651737207717,0.39115353264136504,-0.12689028760946208,-0.13464904812696457,-0.11922421486626493,0.07262432419660286,0.07058023609772524,0.07471263599342738,695.0,18707.0,2802.0,25255.0,0.035821049376352956,0.19874177866742923,0.5744734088531004,0.06070134066989825,0.3866075937602648,-0.12051931036795692
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3587,30,0.008363534987454697,0.010460603406938187,0.0062279558304489295,0.01526451275216201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm2_frozen_bilstm_attn,validation,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3587,1392,0.388068023417898,0.37592487164579746,0.34444220559902516,0.4097061803450524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,208,19379,1236,0.06378038082460395,0.06958846299117818,0.06663263960257437,0.07259858408750104,0.919911511128356,0.9043002831974304,0.9352256350810741,0.06958846299117818,0.06636263335232644,0.07256052607485441,0.9960054350943266,0.9951378626764641,0.996800332674405,0.12856529832118996,0.12322375283819875,0.13388113422285441,0.5327969490427524,0.5311688006982583,0.5345198593227155,0.18424679433884458,0.17652103350596116,0.1922460924700273,0.41067693071209754,0.3947406331662298,0.4269789103978452,1236.0,119.0,18143.0,27961.0,0.9121771217712177,0.06378038082460395,0.9957621082621083,0.11922446223594096,0.5297712445433561,0.17573257304179263
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,208,19379,10241,0.5284586407967388,0.5204010887090196,0.5010709577920256,0.5397038830779678,0.659678804753707,0.6414052658963733,0.6784009002535369,0.5204010887090196,0.5010159410826198,0.5395081846643935,0.8087866490678248,0.7943471584669162,0.8225006090975343,0.5601806720330227,0.5467026575679934,0.572767211833722,0.6645938688884221,0.6561234703120794,0.6731193021013927,0.34490577936336525,0.32852741074113934,0.3612885373085147,0.41067693071209754,0.3942320463787962,0.4254314206161291,10241.0,6070.0,9138.0,22010.0,0.6278585003985041,0.5284586407967388,0.7838319088319088,0.5738862426449985,0.6561452748143237,0.3231972808350423
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_exact,208,208,208,3497,292,0.08350014297969688,0.08889018440089431,0.07759567291341843,0.10050195337894251,0.21105466646257606,0.18694642274707843,0.23520011212016562,0.08889018440089431,0.07777406946136836,0.09986256016755778,0.9751237392517247,0.9740741927296714,0.9760989138751314,0.12259775882391083,0.10823695316283284,0.1384696387179114,0.5320069618263095,0.5261118781123888,0.5381810693196523,0.0945293677317819,0.0788817714998296,0.11047540896069413,0.07262432419660286,0.07069842279694495,0.07458861561671118,292.0,1063.0,3205.0,42899.0,0.2154981549815498,0.08350014297969688,0.9758200263864246,0.12036273701566365,0.5296600846830608,0.09305719735292706
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_within1,208,208,208,3497,791,0.2261938804689734,0.24323125797490122,0.22540342162222735,0.26048614684079857,0.1944511335528914,0.18347758740020573,0.2056400391118572,0.24323125797490122,0.2274325069707775,0.2602243778314188,0.9233779876516619,0.9206015111121392,0.925850666155088,0.2111394959038207,0.19934837616346737,0.22314882550112833,0.5833046228132815,0.5744508278458884,0.591437702728719,0.14762829047623144,0.13340601390519935,0.16117991028319154,0.07262432419660286,0.07058606747222133,0.07466737503414247,791.0,3274.0,2706.0,40688.0,0.1945879458794588,0.2261938804689734,0.9255265911468996,0.20920391430838403,0.5758602358079365,0.14163989751320952
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_within2,208,208,208,3497,1116,0.3191306834429511,0.3408346965572767,0.3249900203362211,0.357088016238019,0.16435157034228245,0.15866321532759597,0.1697841093240909,0.3408346965572767,0.3243247663743738,0.3573175579284134,0.8674964352998651,0.863039527769848,0.8718576389461432,0.21724848263643837,0.2104616775766338,0.224448402597349,0.604165565928571,0.5964438757100662,0.6116945269145561,0.14806696994047494,0.1391862723588799,0.1569715649587641,0.07262432419660286,0.07053243742054065,0.07458622435428054,1116.0,5659.0,2381.0,38303.0,0.16472324723247234,0.3191306834429511,0.8712751922114553,0.21728971962616822,0.5952029378272032,0.14220026655705467
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,apex_within5,208,208,208,3497,1484,0.4243637403488705,0.43920304117691783,0.4229736749263104,0.455606452730099,0.10017177370759435,0.09706021821757935,0.1031854504272004,0.43920304117691783,0.42213162076353344,0.4565681581550348,0.6935595830036407,0.6839195983735976,0.7030019637454543,0.16098002894453156,0.15649567021491745,0.16545106018736794,0.5663813120902793,0.5595362010829049,0.5732294944432628,0.07220757544723112,0.06528290226168301,0.07949164970241657,0.07262432419660286,0.07051822489164349,0.07464331541478074,1484.0,13163.0,2013.0,30799.0,0.10131767597460231,0.4243637403488705,0.7005823210954916,0.16358024691358025,0.562473030722181,0.0706672865384437
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,neq_peak,residue,band_interval,208,208,208,3497,1830,0.523305690591936,0.5118224374135014,0.49103672914173924,0.5321534557643596,0.11755390603146877,0.1134546400786878,0.12169096132776477,0.5118224374135014,0.49171602651744145,0.531953358778556,0.6926980910608125,0.6785304992674892,0.7063791395722249,0.18675672748893166,0.18116648882368186,0.19242290088758066,0.602260264237157,0.5945352630883743,0.6094975416236178,0.11447760811095488,0.10653732373428641,0.12175179828021847,0.07262432419660286,0.07056005024026091,0.0746458609580798,1830.0,14481.0,1667.0,29481.0,0.11219422475629943,0.523305690591936,0.6706018834447932,0.18477382875605816,0.5969537870183645,0.10666598132396907
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3587,1233,0.3437412879843881,0.37070922006280477,0.3532084190896332,0.38801295594761714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm2_frozen_bilstm_attn,validation,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3587,1829,0.5098968497351547,0.49988097199023956,0.47885496998706045,0.5202088549018681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm2_frozen_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,207,19451,21,0.0010796360084314432,0.001085306613492164,0.000555596859428826,0.0017411757867366161,0.01981697378116815,0.009765061711992658,0.031563755680869915,0.001085306613492164,0.0005403273339476347,0.0016626710213258132,0.9564775824752462,0.9546531326040428,0.9582441703191807,0.0020433107686018154,0.0010510074942220748,0.0032380535602465257,0.47878144454436905,0.4777576731734628,0.47976476202231466,-0.1300911108252746,-0.13544856329399924,-0.12468294962983796,0.4139743765456635,0.398566457805781,0.42944018590266536,21.0,1202.0,19430.0,26682.0,0.017170891251022075,0.0010796360084314432,0.9568928417730598,0.0020315371964786688,0.4789862388907456,-0.1303353079161366
esm2_frozen_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,207,19451,4175,0.21464192072387023,0.1920163975532137,0.16833936877582942,0.21613858140790876,0.19372104407768612,0.17319311847484373,0.21588851234161346,0.1920163975532137,0.16988447822523262,0.21502015306541122,0.46427716612511855,0.44151242060144485,0.48686151426955443,0.18550008627761624,0.16445259144761673,0.20590620666204854,0.3281467818391661,0.3186394568708857,0.3379578914092315,-0.3493617382550641,-0.3678195126266556,-0.3308907051886347,0.4139743765456635,0.3974157083733408,0.43062445502878616,4175.0,15021.0,15276.0,12863.0,0.21749322775578245,0.21464192072387023,0.46130397360493475,0.21605816751623672,0.3379729471644025,-0.3247179763618427
esm2_frozen_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_exact,208,208,207,3498,4,0.0011435105774728416,0.0005380837111606343,7.396449704142012e-05,0.001212825635902557,0.0018115942028985507,0.00024154589371980678,0.0042874396135265695,0.0005380837111606343,7.396449704142012e-05,0.0011854071409359865,0.9728850422838723,0.971900067687719,0.9737902988660775,0.0008237764601861965,0.00011312217194570136,0.0018604794039631769,0.4867115629975166,0.4861692916821798,0.48731946131677184,-0.04351443553397044,-0.04500325866701027,-0.04174453392928082,0.07254445246022237,0.07033411487329186,0.07462395112709704,4.0,1219.0,3494.0,42618.0,0.003270645952575634,0.0011435105774728416,0.972192440176107,0.0016945562380851515,0.4866679753767899,-0.043967949269183765
esm2_frozen_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_within1,208,208,207,3498,15,0.004288164665523156,0.003321777231757338,0.0014745355288500184,0.005723938889451987,0.0034200412219735888,0.0014428700102009282,0.005668162241229872,0.003321777231757338,0.0014866064113826054,0.005596983559102255,0.9187926080473642,0.9157228768643362,0.9218189318368168,0.003331103777789728,0.0015789958512386665,0.0055561187013849515,0.4610571926395607,0.45936944338762964,0.46283561916231253,-0.07570452160741376,-0.0786591019764462,-0.0729246485561011,0.07254445246022237,0.07038102620820123,0.07466170658291656,15.0,3654.0,3483.0,40183.0,0.004088307440719542,0.004288164665523156,0.9166457558683304,0.004185851820845542,0.4604669602669268,-0.07735260763388424
esm2_frozen_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_within2,208,208,207,3498,51,0.014579759862778732,0.011860358443319665,0.008156226048979188,0.015962119943172468,0.0065529938313399535,0.004454791563540499,0.008667863553200296,0.011860358443319665,0.008039659687860856,0.016014027495419796,0.8651971825783136,0.8603788334294401,0.8703229520775176,0.008325425301121011,0.0057549941768312235,0.011179264771072768,0.4385287705108167,0.43595754080553634,0.44123598963260213,-0.09561884442074035,-0.09906437128260476,-0.09192234078707961,0.07254445246022237,0.07046391472638618,0.0746544665903158,51.0,6064.0,3447.0,37773.0,0.008340147179067866,0.014579759862778732,0.8616693660606337,0.010610631436596275,0.4381245629617062,-0.09652201195434049
esm2_frozen_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,apex_within5,208,208,207,3498,353,0.10091480846197827,0.09121846446042409,0.07918084084154674,0.10404716877092342,0.02369916654897312,0.020740532352763606,0.02693662569344032,0.09121846446042409,0.07920709911063702,0.1036998922862065,0.7089996260614935,0.6990186813538621,0.7189953655028419,0.037011877333470306,0.03237328113076792,0.04194039989150213,0.4001090452609588,0.39401921983993016,0.40599055878633067,-0.11545740401170329,-0.12196809737833406,-0.10942554652493605,0.07254445246022237,0.07034330624277868,0.07475502917386302,353.0,13095.0,3145.0,30742.0,0.026249256395002973,0.10091480846197827,0.7012797408581791,0.04166174908532987,0.4010972746600787,-0.11474219628407922
esm2_frozen_bilstm_attn,test,-1,rigidity_supporting,neq_peak,residue,band_interval,208,208,207,3498,618,0.17667238421955403,0.15972266029328366,0.13781425513928433,0.18238380701565968,0.026771990580648924,0.023678408268082006,0.029972445034773084,0.15972266029328366,0.1371383166318171,0.1836875846483277,0.5845349864353048,0.564546408852846,0.6049502137453859,0.04504367390102562,0.03950799169907554,0.05048643534010649,0.3721288233642942,0.36303689776216075,0.38067000619058233,-0.1375395679834823,-0.14529134802514346,-0.12990045261491112,0.07254445246022237,0.07037758797040716,0.07473273077327619,618.0,18578.0,2880.0,25259.0,0.032194207126484686,0.17667238421955403,0.5762027511006684,0.054463734907905174,0.3764375676601112,-0.13167006786789262
esm2_frozen_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3581,19,0.005305780508237923,0.00637578399608632,0.003112246650239246,0.0102046412568534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm2_frozen_bilstm_attn,test,-1,rigidity_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3581,1365,0.3811784417760402,0.3557795015707377,0.32438325457704803,0.38660297123895215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm2_frozen_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,apex_exact,208,208,208,19451,1253,0.06441828183640944,0.07047088377544505,0.0664381261568392,0.07466398816168361,0.9239128035070894,0.9042765820363352,0.9418660410395981,0.07047088377544505,0.06671506803127915,0.07469718933485478,0.9961306576541159,0.9950945803365322,0.9970313371205173,0.1294590909409516,0.12299719892130802,0.13612825886908606,0.5333007707147804,0.5311990128755444,0.5355271763392336,0.18532134758389868,0.17682288924977857,0.19434255292945446,0.4139743765456635,0.39947802099102264,0.42995369044466064,1253.0,107.0,18198.0,27777.0,0.9213235294117647,0.06441828183640944,0.996162673934873,0.12041708711738984,0.5302904778856412,0.17842442326584315
esm2_frozen_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,residue,band_interval,208,208,208,19451,10011,0.514677908590818,0.5260142228385235,0.5043460352259592,0.5462393382185632,0.6531765307305375,0.6328407430656336,0.673817037801792,0.5260142228385235,0.5056206927190126,0.5454446465327616,0.7963641436203562,0.779918289042761,0.8126613851359638,0.5553185736299765,0.5426796386352635,0.568440276916656,0.6611891832294398,0.6523797858171598,0.6699259686943956,0.3339774551756293,0.3158606334660531,0.3507878739934011,0.4139743765456635,0.3969362480771352,0.42956832755791646,10011.0,6176.0,9440.0,21708.0,0.6184592574288009,0.514677908590818,0.778510974035289,0.5618160390594309,0.6465944413130535,0.30408691729971626
esm2_frozen_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_exact,208,208,208,3498,272,0.07775871926815323,0.08153247684700597,0.07119257790215473,0.09341174499221616,0.18865154529803105,0.1651426262921094,0.2126960484995368,0.08153247684700597,0.07082614650145781,0.09294691519116087,0.9742910577341485,0.9731673078481528,0.9753962186190885,0.11134399771279437,0.09787474352413648,0.12589967279826178,0.5279117672905772,0.5220831652219926,0.5338058152017039,0.0808308656879751,0.06458304485115578,0.09784428419883891,0.07254445246022237,0.07044111095920397,0.0746465736249662,272.0,1088.0,3226.0,42749.0,0.2,0.07775871926815323,0.9751807833565254,0.11198023878139152,0.5264697513123393,0.08290483300671804
esm2_frozen_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_within1,208,208,208,3498,820,0.23441966838193254,0.2533199354179972,0.2332239208629489,0.27475877965440276,0.19656096285371857,0.18589670985676263,0.20784638239482864,0.2533199354179972,0.23390160328712092,0.2752996066843558,0.9234355289901319,0.9205828073792524,0.9261230737712579,0.21467919004655758,0.20172589763074356,0.2268313005376655,0.5883777322040645,0.5784406032042393,0.598519366855503,0.15262066550688577,0.1384647294929714,0.16732351895412909,0.07254445246022237,0.0704076636291661,0.07467847887981477,820.0,3260.0,2678.0,40577.0,0.20098039215686275,0.23441966838193254,0.9256335971895887,0.21641594088149907,0.5800266327857606,0.14919237070068478
esm2_frozen_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_within2,208,208,208,3498,1141,0.3261863922241281,0.35457577010105806,0.3362518081107229,0.3727630735964386,0.16717053397073936,0.1615596833129114,0.17286161750461193,0.35457577010105806,0.3360807466751836,0.3738080245388942,0.8674950001522508,0.8631662352070363,0.8719316716400278,0.2217288729263219,0.21447247225225358,0.22881339620103033,0.6110353851266545,0.6025113192365437,0.6201985001039239,0.15483001831785226,0.1453082251446525,0.16447176113521056,0.07254445246022237,0.07030360193401483,0.07460042323847117,1141.0,5659.0,2357.0,38178.0,0.16779411764705882,0.3261863922241281,0.8709081369619271,0.2215964264905807,0.5985472645930277,0.14700609449102026
esm2_frozen_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,apex_within5,208,208,208,3498,1489,0.4256718124642653,0.451485887527463,0.43421144416726565,0.4691711463393288,0.10128205779889263,0.09840845211442742,0.10418918091109045,0.451485887527463,0.4343089659707904,0.4687158572778015,0.6933796142266442,0.6828989429337056,0.7037419001895169,0.16291783420780487,0.15871507555753883,0.1674898075234446,0.5724327508770536,0.5645528867064524,0.5806540484467574,0.07658891938751791,0.06990507351020993,0.08371445825311423,0.07254445246022237,0.07037923477353715,0.07462426606461504,1489.0,13188.0,2009.0,30649.0,0.10145125025550181,0.4256718124642653,0.6991582453178822,0.16385144429160936,0.5624150288910738,0.07060509591643721
esm2_frozen_bilstm_attn,test,1,flexibility_supporting,neq_peak,residue,band_interval,208,208,208,3498,1810,0.5174385363064609,0.524620326469171,0.5035256116790127,0.5470878753384276,0.11602936017455583,0.11194815500527719,0.12031882176015528,0.524620326469171,0.5032746052402197,0.5477642939710682,0.6830478283924032,0.6673572408038626,0.6980724758243677,0.18550987173311798,0.17977779490970588,0.19114030743932156,0.6038340774307872,0.5955782369069896,0.6126834147572583,0.11369180193103406,0.10568875631110301,0.12197740934535707,0.07254445246022237,0.07040771362766131,0.0745734567008738,1810.0,14377.0,1688.0,29460.0,0.11181812565639093,0.5174385363064609,0.6720350388940849,0.18389636779273558,0.5947367876002729,0.10449143629667651
esm2_frozen_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,apex_any,208,208,0,3581,1245,0.34766824909243227,0.36683173376448447,0.3509913377446294,0.3849451394524496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esm2_frozen_bilstm_attn,test,1,flexibility_supporting,q8_loop_turn_bend_CTS,segment,band_interval_any,208,208,0,3581,1804,0.5037698966769059,0.50741918227591,0.4863132149428454,0.5286192082432053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
